Fecha,DescripcionTrabajo,salario,pais,NombreEmpresa,Modalidad,Plataforma,PuestoTrabajo
2023-01-23,"
        Who We AreBoston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we work closely with clients to embrace a transformational approach aimed at benefiting all stakeholders—empowering organizations to grow, build sustainable competitive advantage, and drive positive societal impact.Our diverse, global teams bring deep industry and functional expertise and a range of perspectives that question the status quo and spark change. BCG delivers solutions through leading-edge management consulting, technology and design, and corporate and digital ventures. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization, fueled by the goal of helping our clients thrive and enabling them to make the world a better place.BCG PlatinionAs a seamlessly integrated part of the BCG network, we provide consulting services focused on the development and implementation of business-critical IT architecture and digital solutions. We create technology platforms and deliver exceptionally customized solutions of the future for our clients, from data strategies to next-generation customer journey solutions and transformational business models. We solve the most daunting challenges that companies face today and envision for tomorrow. Our style is entrepreneurial – nimble and innovative, with multifaceted, cross-functional teams and completely vendor-independent. Our unique selling proposition is technology expertise and delivery excellence.Platinion was founded in 2000. Since then, we have grown continuously and successfully. Today we have offices in Europe, North and South America, Asia Pacific and Africa.Practice Area ProfileWhat You'll DoSenior Data Engineers at BCG Platinion: Make things that have not been made before using an iterative prototyping process so that the usability and the technical feasibility of a design can be evaluated.  Learn new technologies and programming languages quickly.  Work in an agile way in interdisciplinary teams of strategists, researchers, designers and developers applying the principles of Human-Centered Design.  Manage projects working closely with client teams to build trusted relationships. You're good at: Working with a diverse set of clients across domains and industries Implement data orchestration pipelines, data sourcing, cleansing, and augmentation and quality control processes Deploying machine learning models in production Supporting data architects in designing data architectures Assisting in mentoring data engineers to further their personal and professional growth Supporting project management operations of a project Translating business needs into solutions Contributing to overall solution, integration, and enterprise architecturesWhat You'll BringWhat You'll Bring (Experience & Qualifications) 4+ years of experience working on large scale, full lifecycle data implementationprojects BS/BA in data engineering, software engineering, data science, computer science,applied mathematics, or equivalent experience 2+ years professional development experience with some of the AWS/Azure/GCP datastack:DynamoDB, S3, Redshift, EMR, AWS glue, KinesisCosmos DB, Azure Data Warehouse, Azure Blob Store, Azure Synapse, Azure, Datalake storageGoogle Firestore, Big Query, Cloud Storage, Cloud Datastore, Apache Airflow A deep knowledge of performant SQL syntax, semantics and CPSs managed versions usage, and deep understanding of relational database technology Hands-on RDBMS experience (data modeling, analysis, programming, stored procedures) Expertise in developing ETL/ELT workflows with one or more of the following:PythonScalaJava Deployment of data pipelines in the Cloud in at least one of the following CSPs: AWS, Azure, or GCP A deep understanding of relational and warehousing database technology, working with at least one of the major databases platforms (Oracle, SQLServer, Teradata, MySQL, Postgres)Nice-to-Have Experience with cloud connectivity standards, such as MQTT, HTTPS, SSL/TLS Experience with hardware integration of Linux OS for embedded applications Experienced in the development and integration of embedded hardware solutions for connectivity systems, including both IoT / Cloud based deployments as well as onpremises/ local Cloud applications Experience with OT Technologies such as: MES, PLC, HMI, Sensors Experience working with Big Data streaming technologies such as Spark, Hive, Impala, Druid, or Presto A solid foundation in data structures, algorithms, and OO or functional Design with fundamentally strong programming skills ad-hoc to the problem to be solved Proven success working in and promoting a rapidly changing, collaborative, and iterative product development environment Strong interpersonal and analytical skills Intellectual curiosity and an ability to execute projects An understanding of “big picture” business requirements that drive architecture and design decisions DevOps and DataOps skills including “infrastructure as code” systems like CloudFormation or Terraform Data system performance and process tuning: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability.  Implementation of predictive analytics and machine learning models (MLlib, scikit-learn, etc) Willingness to travel. At times, this role may involve significant travel. The amount of travel depends on client needs and nature of projects. Who You'll Work With BCG Managing Directors and Partners (MDP’s) PLA Managing Directors (MD’s) BCG Consultants at all levels PLA Consultants at all levels Clients, vendors, partners
",,CL,Boston Consulting Group (BCG),,linkedin,data engineer
2023-01-17,"
Job Description  Implements full stack software by analyzing user stories and implementing and testing applications in support of Energy services. Significant ingenuity and latitude is expected.PRIMARY FUNCTIONS AND ESSENTIAL RESPONSIBILITIES:Responsibilities include one or more of the following (depending upon the specific role):Develop server-side code for web-based, SaaS software applicationsDevelop­ software subsystems that communicate in real time to external services using Web Services and/or APIsModify existing database schemas by adding, changing, and/or removing fields in existing database schemasTranslate Agile software development stories into one or more units of functionality, estimate level of effort, and track progress on a daily basisUtilize object-orient design patterns in the implementation of reusable, performant, and secure componentsBuild software applications that are deployed in a cloud-based, virtual environmentComplete testing tasks for all developed codeEducation/Certification/Knowledge:Computer Science BS/MS degreeNon-CS BS/MS degree with other software related trainingExperience:2+ years of software development experience1+ years cloud development experience (AWS, Azure, OpenStack, etc.)Experience building / consuming REST APIs.Skils/Abilities:Intermediate level C# .net development skillsExperienced with React and/or AngularCompetent working with relational and NoSQL database technologiesCompetent in the development/design of REST-based APIsPreferred experience in the use of the following technologies and tools.MS BuildVisual StudioMicrosoft Azure PortalThe ability to work within the following software development methodologies.Agile / SCRUMContinuous IntegrationContinuous DeliveryFamiliarity with AWS and/or Azure cloud environmentsGood written and verbal English communication skills, client relation skills, and ability to work effectively as a contributor in a technical team environment.
",,CL,ENGIE Impact,,linkedin,data engineer
2022-12-09,,,CL,BNamericas,,linkedin,data engineer
2023-01-18,,,CL,ZeroFox,,linkedin,data engineer
2023-01-18,,,CL,Thoughtworks,,linkedin,data engineer
2023-01-04,,,CL,Deloitte,,linkedin,data engineer
,,,CL,HORTIFRUT,,linkedin,data engineer
2022-12-21,,,CL,Falabella,,linkedin,data engineer
2023-01-03,,,CL,Falabella,,linkedin,data engineer
,,,CL,Toku,,linkedin,data engineer
2022-12-16,,,CL,axity,,linkedin,data engineer
2023-01-25,"
Propósito Es un líder sirviente que, como parte de un equipo de desarrollo ágil para la Fábrica Digital en Chile, aporta valor desde su experiencia, desarrollando soluciones tecnológicas y haciendo mejor al equipo por su preocupación constante por la calidad de los productos de su equipo y la mejora continua como una práctica de largo plazo, haciendo realidad la visión de negocio que tiene su grupo de trabajo como consigna y que es liderada por el Product Owner. Responsabilidades  · Lidera y conduce una cultura centrada en el cliente para todo su equipo a fin de profundizar las relaciones con los clientes y aprovechar las amplias relaciones del Banco, así como sus sistemas y conocimientos.  · Diseña, crea y opera el software detrás de los productos implementados por su equipo, junto con la infraestructura que permite que las aplicaciones y/o soluciones relacionadas funcionen correctamente. · Crea aplicaciones escalables para lo cual debe conocer y utilizar los stacks de tecnología previamente definidos y apoya a sus colaboradores en la interacción con ellos. Esto incluye entre otros, el manejo de servidores, Data Modelling, Business Logic, API/Action Layer, User Interface y User Experience. · Lidera o colabora en la creación de frameworks de software para satisfacer las necesidades del cliente del banco y/o de los stakeholders que lo representan. · Facilita y asegura que todos los actores del Banco puedan entender, en términos simples, las soluciones propuestas con el propósito de asegurar que las mismas son aptas/adecuadas para el cliente/usuario. · Aplica y promueve tanto la adopción de la filosofía/principios ágiles, como el uso y desarrollo de distintas técnicas de mejora continua en calidad como: TDD, SOLID, Clean Code, Continuous Integration, Refactoring, Pair Programming, entre muchas otras.  · Comprende la cultura de riesgo del Banco y cómo debe considerarse el apetito de riesgo en las actividades y decisiones diarias.Requisitos:Ingeniero o técnico en informática o carreras que son afínMínimo 3 años de experiencia creando softwareBuen manejo de números (control de presupuesto y rentabilización de campañas)Conocimiento de múltiples tipos de código y lenguajes o frameworks relacionados: frontend como, por ejemplo, Angular, React, Knockout, Ember; middleware como, por ejemplo, servidores de aplicaciones, Java, node.js, esb, API Gateway; backend como, por ejemplo, Cobol, RPG, AS400, DB2, Sybase, SQLBases de datos no relacionales son un beneficioDeseable: conocimiento en automatización de pruebas y TDDNivel de Inglés intermedio o avanzado
",,CL,Scotiabank,,linkedin,data engineer
